year,weight,gender,race1R,hispanic,ethnic1R,age,marital2,hincome,popsize,region,msa,direl,notify,weapon,weapcat,newcrime,newoff,seriousviolent,injury,treatment,vicservices,locationr
2011,1587.10395,1,1,2,1,5,5,5,1,3,3,5,1,1,4,1,3,1,1,2,2,5
2011,1561.91064,1,1,2,1,5,2,6,0,3,2,5,1,2,0,1,4,2,0,0,2,3
2011,2093.56102,2,1,2,1,3,1,2,1,4,2,3,2,2,0,1,4,2,0,0,2,1
2011,2109.85828,2,1,2,1,5,1,7,1,1,2,3,2,2,0,1,4,2,0,0,2,3
2011,2109.85828,2,1,2,1,5,1,7,1,1,2,3,2,2,0,1,4,2,0,0,2,3
2011,1522.12796,2,1,2,1,5,1,3,3,1,1,3,2,2,0,1,4,2,1,1,2,2
2011,1457.73678,1,1,2,1,6,2,7,0,1,2,3,2,1,4,1,3,1,0,0,2,3
2011,1967.17764,2,1,2,1,1,1,5,1,3,2,4,2,2,0,1,4,2,0,0,2,4
2011,1380.13679,2,1,2,1,6,5,2,1,3,2,1,1,2,0,1,4,2,1,2,1,1
2011,1406.74449,1,1,2,1,6,4,4,1,3,1,4,1,1,3,1,3,1,0,0,2,3
2011,2116.87288,1,1,2,1,4,1,7,0,4,2,2,1,2,0,1,4,2,0,0,2,1
2011,1963.63694,1,1,1,4,6,2,2,4,3,1,5,2,2,0,1,4,2,0,0,2,1
2011,1517.96284,1,1,2,1,5,2,6,1,3,2,4,2,2,0,1,4,2,0,0,2,3
2011,1569.00148,2,1,2,1,5,2,5,1,3,1,1,2,2,0,1,4,2,1,2,1,1
2011,2891.42289,1,1,2,1,3,1,7,1,1,2,3,2,2,0,1,4,2,0,0,2,2
2011,2891.42289,1,1,2,1,3,1,7,1,1,2,3,2,1,3,1,1,1,1,1,2,2
2011,1886.5141,2,1,1,4,3,1,5,0,3,2,3,2,3,5,1,1,1,0,0,2,1
2011,1445.42177,2,1,2,1,7,2,7,0,1,2,6,1,2,0,1,4,2,0,0,2,5
2011,20368.5401,1,1,1,4,1,1,2,5,3,1,3,2,2,0,1,4,2,0,0,1,4
2011,15016.4825,1,1,2,1,7,4,5,0,3,2,4,2,2,0,1,4,2,0,0,2,5
2011,1927.10502,1,1,2,1,1,1,5,1,3,2,4,1,2,0,1,4,2,1,1,2,4
2011,1554.84132,2,1,1,4,6,4,2,5,3,1,1,1,2,0,1,2,1,0,0,1,2
2011,1251.62085,2,1,2,1,6,4,6,4,3,1,4,1,1,2,1,3,1,0,0,2,1
2011,1643.40055,2,1,2,1,2,1,6,4,3,1,3,1,1,1,1,3,1,0,0,2,1
2011,2177.78267,2,1,1,4,2,1,2,1,3,1,3,1,1,3,1,3,1,1,1,1,1
2011,1875.14816,1,1,2,1,4,1,88,1,4,2,4,2,2,0,1,4,2,0,0,2,5
2011,1250.67966,2,3,2,3,6,2,7,2,4,1,6,2,3,5,2,5,3,0,0,2,3
2011,1628.91986,2,1,2,1,7,2,88,1,1,1,4,1,1,3,1,3,1,0,0,2,1
2011,1571.65983,1,1,1,4,6,1,6,5,4,1,4,1,1,3,1,3,1,0,0,2,1
2011,1780.32525,2,1,1,4,3,1,4,1,4,1,4,1,3,5,1,2,1,0,0,2,3
2011,1482.19037,2,3,2,3,6,5,1,1,4,3,1,1,1,4,1,2,1,1,1,2,1
2011,8142.7917,2,1,2,1,5,5,5,2,3,1,1,1,1,1,1,3,1,0,0,2,1
2011,1796.12712,2,1,1,4,4,1,5,2,4,2,6,8,1,3,1,3,1,0,0,,5
2011,1460.53522,2,1,2,1,4,1,7,1,4,1,6,2,3,5,2,5,3,0,0,2,3
2011,1508.97165,1,1,2,1,7,4,7,1,4,1,3,2,2,0,1,1,1,0,0,2,1
2011,1313.97625,1,1,2,1,7,1,6,2,4,2,4,1,2,0,2,5,3,0,0,2,3
2011,2189.86871,2,1,1,4,3,1,5,1,4,1,6,2,1,3,1,3,1,0,0,2,3
2011,12863.155,1,1,1,4,6,2,7,2,4,1,3,2,2,0,1,4,2,0,0,2,4
2011,1357.57687,1,1,1,4,7,4,6,1,4,1,4,2,2,0,1,4,2,0,0,2,1
2011,1593.38293,1,1,1,4,1,1,5,5,4,1,5,1,1,1,1,3,1,0,0,1,3
2011,2201.12007,2,1,1,4,2,1,6,5,4,1,4,1,3,5,1,2,1,0,0,2,3
2011,2201.12007,2,1,1,4,2,1,6,5,4,1,4,2,2,0,1,4,2,0,0,2,3
2011,1947.58118,1,1,2,1,6,1,2,0,4,2,4,1,1,2,1,3,1,1,1,2,2
2011,1315.44284,2,3,2,3,5,1,7,5,4,1,1,1,1,1,1,3,1,1,2,2,2
2011,1315.44284,2,3,2,3,5,1,7,5,4,1,1,1,1,1,1,3,1,1,2,2,3
2011,1753.74532,1,1,2,1,1,1,88,2,3,1,3,2,2,0,1,4,2,0,0,2,4
2011,1377.78016,2,3,2,3,7,1,2,1,4,1,3,2,2,0,1,4,2,0,0,2,3
2011,1857.34329,1,1,2,1,4,1,88,1,4,3,4,2,1,2,1,3,1,0,0,2,1
2011,1857.34329,1,1,2,1,4,1,88,1,4,3,4,2,1,2,1,3,1,0,0,2,1
2011,1857.34329,1,1,2,1,4,1,88,1,4,3,4,2,1,2,1,3,1,0,0,2,1
2011,1393.84646,1,1,2,1,1,1,3,0,3,3,3,2,2,0,1,4,2,0,0,2,2
2011,1851.62208,1,1,2,1,2,1,1,1,4,2,4,2,2,0,1,4,2,0,0,2,4
2011,1977.44158,2,1,2,1,2,1,6,1,2,2,3,1,2,0,1,4,2,1,1,2,4
2011,2165.03401,2,2,2,2,4,1,88,4,3,1,5,1,1,4,1,2,1,0,0,2,3
2011,2018.71008,2,1,1,4,1,1,4,1,3,2,3,1,2,0,1,4,2,1,2,2,3
2011,1993.7948,1,1,2,1,2,1,6,1,1,2,4,2,2,0,1,4,2,0,0,1,4
2011,1993.7948,1,1,2,1,2,1,6,1,1,2,4,2,2,0,1,4,2,0,0,1,4
2011,1440.24464,1,1,2,1,5,1,2,1,1,1,4,1,1,3,1,3,1,1,1,1,2
2011,1500.11065,1,1,2,1,5,2,88,1,2,2,4,2,1,3,1,2,1,0,0,2,3
2011,1803.75079,2,1,2,1,4,1,4,1,2,1,6,1,2,0,1,4,2,0,0,2,2
2011,1917.18824,2,1,2,1,4,1,6,1,3,2,1,1,2,0,1,4,2,0,0,2,5
2011,1766.587,1,3,2,3,6,4,2,1,1,1,4,2,1,2,1,3,1,0,0,2,1
2011,1461.01225,2,1,2,1,5,1,3,1,2,1,3,2,2,0,1,1,1,0,0,2,2
2011,1903.27706,1,1,2,1,2,1,5,1,3,2,4,2,2,0,2,5,3,0,0,2,4
2011,1409.9452,1,1,2,1,6,2,7,1,1,2,4,1,2,0,1,4,2,0,0,2,1
2011,1171.63766,1,1,2,1,7,1,88,1,2,3,3,2,2,0,1,4,2,0,0,2,3
2011,1188.91934,1,2,2,2,7,5,88,3,3,1,4,1,1,2,1,3,1,1,2,1,1
2011,1384.84703,2,1,2,1,7,4,4,0,2,2,3,2,2,0,1,4,2,1,2,2,3
2011,1093.85966,2,1,2,1,6,4,88,0,2,3,1,2,2,0,1,4,2,1,1,2,1
2011,1269.74753,2,1,2,1,8,4,88,4,2,1,5,2,1,4,1,3,1,0,0,2,1
2011,1692.08688,1,1,2,1,5,1,4,0,3,2,2,2,2,0,1,4,2,0,0,2,1
2011,1614.92248,1,1,2,1,6,2,7,1,1,2,4,2,1,1,1,2,1,0,0,2,3
2011,24174.3883,1,1,2,1,3,1,7,3,3,1,6,2,2,0,1,4,2,0,0,2,4
2011,24174.3883,1,1,2,1,3,1,7,3,3,1,3,2,2,0,1,4,2,0,0,2,4
2011,1276.65326,2,1,2,1,6,1,1,1,3,2,4,1,2,0,1,4,2,1,2,2,3
2011,1087.49656,1,1,2,1,8,2,88,0,1,2,3,2,2,0,1,4,2,0,0,2,1
2011,1368.63812,2,1,2,1,5,2,7,5,1,1,4,1,2,0,1,4,2,1,1,2,3
2011,2618.26709,1,1,2,1,4,1,2,5,1,1,4,2,2,0,1,4,2,0,0,2,3
2011,2618.26709,1,1,2,1,4,1,2,5,1,1,4,2,2,0,1,4,2,0,0,2,3
2011,1382.95276,2,3,2,3,6,1,1,5,1,1,6,1,2,0,2,5,3,0,0,2,3
2011,1867.39735,1,1,1,4,4,1,88,5,1,1,5,1,3,5,1,4,2,0,0,,3
2011,1867.39735,1,1,1,4,4,1,88,5,1,1,6,8,2,0,1,4,2,0,0,,5
2011,1867.39735,1,1,1,4,4,1,88,5,1,1,5,8,2,0,1,4,2,0,0,,5
2011,1606.00382,1,1,2,1,5,2,7,0,1,2,4,2,2,0,1,4,2,0,0,2,5
2011,1606.00382,1,1,2,1,5,2,7,0,1,2,3,2,2,0,1,4,2,0,0,2,5
2011,1329.55486,2,1,2,1,7,2,6,2,2,1,4,1,1,2,1,3,1,0,0,2,1
2011,10003.95096,1,1,2,1,6,2,5,1,1,3,3,2,2,0,1,4,2,0,0,2,5
2011,5579.72003,1,2,2,2,5,1,1,4,3,1,5,1,2,0,1,4,2,0,0,2,1
2011,3733.68129,1,1,2,1,4,1,3,1,2,2,4,2,2,0,1,4,2,0,0,2,5
2011,5349.32972,2,2,2,2,4,1,3,1,3,1,4,2,2,0,1,1,1,1,1,1,2
2011,23448.6987,2,1,2,1,3,1,3,2,2,1,1,2,2,0,1,3,1,1,2,2,1
2011,2946.53363,1,1,1,4,5,1,5,0,2,2,3,2,2,0,1,4,2,0,0,2,3
2011,2946.53363,1,1,1,4,5,1,5,0,2,2,5,2,2,0,1,4,2,1,1,2,3
2011,4627.90969,2,2,2,2,1,1,4,3,3,1,4,2,2,0,1,2,1,0,0,2,4
2011,2582.36434,2,1,2,1,5,1,1,4,2,1,6,1,1,3,1,3,1,0,0,1,2
2011,4375.67853,2,1,2,1,7,2,88,0,3,2,4,2,3,5,1,4,2,0,0,2,3
2011,2657.2239,2,1,1,4,5,2,2,1,2,2,2,1,2,0,1,4,2,0,0,2,1
2011,4041.52575,1,1,2,1,4,1,3,1,2,1,3,1,1,1,1,3,1,0,0,2,1
2011,4041.52575,1,1,2,1,4,1,3,1,2,1,4,2,2,0,1,4,2,0,0,2,3
2011,2566.86903,2,1,2,1,6,4,6,1,2,2,1,2,2,0,1,4,2,0,0,2,1
2011,2353.35402,2,1,2,1,8,4,6,1,3,2,4,1,2,0,1,2,1,1,1,2,3
2011,5552.31171,2,2,2,2,6,5,2,3,3,1,3,1,1,1,1,3,1,0,0,2,1
2011,2904.67084,1,1,2,1,7,2,88,2,2,1,4,1,1,1,1,3,1,0,0,2,1
2011,2670.03792,2,2,2,2,6,1,88,4,2,1,3,1,2,0,1,4,2,0,0,2,1
2011,2670.03792,2,2,2,2,6,1,88,4,2,1,3,2,2,0,1,4,2,0,0,2,1
2011,2615.76096,1,1,2,1,8,4,3,1,3,1,3,1,2,0,1,4,2,1,2,2,2
2011,4031.68889,2,2,2,2,2,1,4,1,3,2,3,1,3,5,1,1,1,0,0,2,1
2011,3573.58751,2,3,2,3,3,1,4,1,2,2,4,2,3,5,1,2,1,1,2,2,3
2011,3250.53396,1,1,1,4,7,2,88,2,3,1,5,2,1,1,1,3,1,0,0,2,3
2011,2678.35848,1,1,1,4,7,2,7,0,3,2,3,1,2,0,1,4,2,0,0,2,3
2011,3898.27338,1,1,2,1,4,2,88,0,3,2,4,1,2,0,1,4,2,0,0,2,1
2011,3468.53079,1,1,2,1,5,1,4,2,2,1,3,2,2,0,1,4,2,0,0,2,3
2011,2685.38097,2,1,2,1,6,5,4,0,3,2,1,2,1,1,1,3,1,0,0,2,1
2011,2685.38097,2,1,2,1,6,5,4,0,3,2,1,2,2,0,1,4,2,0,0,2,1
2011,2685.38097,2,1,2,1,6,5,4,0,3,2,1,2,1,1,1,3,1,0,0,1,1
2011,2685.38097,2,1,2,1,6,5,4,0,3,2,1,2,1,1,1,3,1,0,0,2,1
2011,3672.19574,1,1,2,1,2,1,4,0,3,2,4,1,2,0,1,4,2,0,0,2,4
2011,3672.19574,1,1,2,1,2,1,4,0,3,2,4,2,1,1,1,3,1,0,0,2,2
2011,5528.71312,1,2,2,2,5,1,88,5,2,1,3,2,2,0,1,4,2,0,0,2,3
2011,153486.6477,2,2,2,2,3,1,88,0,2,2,3,1,2,0,1,4,2,0,0,2,4
2011,2798.96338,2,1,2,1,5,1,2,0,3,3,4,1,1,3,1,3,1,0,0,2,1
2011,3499.78572,1,1,2,1,4,1,4,0,3,2,4,2,2,0,1,4,2,0,0,2,2
2011,3598.64385,1,1,2,1,2,1,7,2,2,1,4,2,2,0,1,4,2,0,0,2,2
2011,3252.10293,2,1,2,1,4,1,88,2,2,1,3,1,2,0,1,4,2,1,1,2,1
2011,2610.04487,2,1,2,1,6,2,1,4,2,1,6,2,2,0,1,4,2,0,0,2,1
2011,6653.97203,2,1,2,1,2,1,88,2,4,1,2,1,2,0,1,4,2,0,0,2,2
2011,2843.61107,1,1,2,1,7,4,2,1,3,2,3,1,2,0,1,4,2,0,0,1,3
2011,2780.73446,2,1,2,1,1,1,6,1,2,2,3,2,2,0,1,4,2,0,0,2,4
2011,3679.27189,1,1,2,1,4,1,88,0,3,2,3,2,1,2,1,3,1,0,0,2,1
2011,2967.55902,2,2,1,4,6,4,4,3,3,1,5,1,2,0,1,4,2,0,0,2,3
2011,4637.14895,1,2,2,2,6,2,88,2,2,1,4,1,3,5,1,4,2,0,0,2,1
2011,2963.62993,1,1,2,1,6,4,6,0,3,2,4,1,2,0,1,4,2,1,2,2,5
2011,2963.62993,1,1,2,1,6,4,6,0,3,2,4,1,2,0,1,4,2,1,2,2,5
2011,3618.86242,2,1,2,1,5,5,7,1,1,1,1,1,1,4,1,3,1,1,1,1,1
2011,3618.86242,2,1,2,1,5,5,7,1,1,1,1,2,2,0,1,1,1,1,1,2,1
2011,4546.13379,2,1,2,1,5,2,1,0,3,2,4,1,1,2,1,2,1,0,0,2,2
2011,2743.89272,2,1,2,1,6,1,2,0,3,2,5,1,2,0,1,2,1,1,1,2,1
2011,8301.66239,2,1,1,4,2,1,88,1,4,2,4,2,2,0,1,4,2,0,0,2,3
2011,14762.36118,1,1,2,1,7,2,5,0,3,3,1,2,2,0,1,4,2,0,0,2,1
2011,2521.05059,2,1,2,1,5,2,3,0,3,3,4,1,2,0,1,4,2,0,0,2,3
2011,6094.58232,1,1,2,1,4,1,7,1,1,2,3,3,2,0,1,4,2,0,0,2,3
2011,4177.06008,2,2,2,2,7,1,3,1,3,1,2,2,2,0,1,4,2,0,0,2,1
2011,2993.79785,2,1,2,1,7,2,88,1,1,1,5,1,1,1,1,2,1,0,0,1,1
2011,6225.26097,1,1,2,1,6,1,1,4,3,1,2,2,2,0,1,4,2,0,0,2,1
2011,2647.43265,2,1,2,1,7,4,3,1,3,3,2,2,2,0,1,4,2,1,1,2,1
2011,5443.00194,2,1,2,1,6,4,2,3,3,1,4,1,1,1,1,3,1,1,2,2,3
2011,3063.03408,2,1,2,1,3,1,5,1,3,2,3,2,2,0,1,4,2,1,1,2,2
2011,3619.16785,1,2,2,2,6,2,5,2,3,2,4,2,2,0,1,4,2,0,0,2,3
2011,4365.96231,1,1,2,1,5,2,3,0,3,3,4,1,2,0,1,4,2,1,1,2,3
2011,4365.96231,1,1,2,1,5,2,3,0,3,3,4,2,1,3,1,3,1,1,1,2,3
2011,5461.66417,1,1,2,1,6,2,7,0,3,2,4,1,2,0,1,4,2,1,1,2,3
2011,3124.27476,1,1,2,1,4,1,3,1,3,2,4,1,3,5,2,5,3,0,0,1,3
2011,3124.27476,1,1,2,1,4,1,3,1,3,2,6,2,2,0,2,5,3,0,0,2,3
2011,3124.27476,1,1,2,1,4,1,3,1,3,2,3,2,2,0,1,4,2,0,0,2,2
2011,3124.27476,1,1,2,1,4,1,3,1,3,2,3,2,2,0,1,4,2,0,0,2,2
2011,3124.27476,1,1,2,1,4,1,3,1,3,2,3,2,2,0,1,4,2,0,0,2,2
2011,3011.50069,1,1,2,1,7,4,6,4,4,1,4,1,2,0,1,4,2,0,0,2,2
2011,3341.47484,1,2,2,2,7,1,88,5,3,1,4,1,2,0,1,4,2,0,0,2,3
2011,8169.20501,1,2,2,2,3,1,4,5,3,1,3,1,2,0,1,4,2,0,0,2,3
2011,2613.41801,2,1,2,1,7,4,88,1,1,2,3,2,2,0,1,4,2,0,0,2,1
2011,6468.25943,2,1,1,4,6,2,1,0,3,2,3,2,2,0,1,1,1,1,1,2,1
2011,3085.51133,1,1,1,4,1,1,2,2,3,1,4,2,2,0,1,2,1,0,0,2,4
2011,4380.26815,1,2,2,2,1,1,3,5,3,1,4,2,2,0,1,4,2,0,0,2,4
2011,6801.58185,2,2,2,2,6,1,3,4,3,1,3,1,2,0,1,2,1,0,0,2,1
2011,5021.83472,2,1,1,4,4,1,1,1,3,3,4,1,2,0,1,1,1,1,2,2,1
2011,3106.39792,2,1,2,1,6,4,3,0,4,2,2,1,2,0,1,4,2,0,0,2,2
2011,7138.71499,2,2,2,2,5,1,88,4,3,1,1,1,2,0,1,4,2,1,2,2,1
2011,19996.4555,1,3,2,3,7,4,88,1,3,2,4,2,2,0,1,4,2,0,0,2,5
2011,3225.81858,1,1,2,1,5,1,3,2,3,1,4,1,1,1,1,3,1,0,0,2,1
2011,5004.3041,2,1,2,1,6,4,4,2,3,1,3,1,2,0,1,4,2,0,0,2,5
2011,2674.95719,1,1,2,1,5,5,3,2,4,1,3,2,2,0,1,2,1,1,2,2,1
2011,2674.95719,1,1,2,1,5,5,3,2,4,1,3,2,2,0,1,4,2,0,0,2,1
2011,2674.95719,1,1,2,1,5,5,3,2,4,1,3,2,2,0,1,4,2,0,0,2,1
2011,2674.95719,1,1,2,1,5,5,3,2,4,1,3,2,2,0,1,4,2,0,0,2,1
2011,2674.95719,1,1,2,1,5,5,3,2,4,1,3,2,2,0,1,4,2,0,0,2,1
2011,3030.94643,1,1,2,1,1,1,3,2,4,1,6,8,2,0,1,4,2,0,0,,1
2011,3030.94643,1,1,2,1,1,1,3,2,4,1,2,2,2,0,1,4,2,1,1,2,1
2011,3030.94643,1,1,2,1,1,1,3,2,4,1,4,2,1,4,1,3,1,1,2,2,4
2011,2733.68529,1,1,2,1,7,2,7,0,1,2,2,1,2,0,1,4,2,0,0,2,1
2011,3963.65469,1,1,1,4,4,2,88,1,4,2,4,1,2,0,1,3,1,1,1,2,3
2011,4021.52409,1,1,1,4,2,1,88,1,4,2,4,2,2,0,1,4,2,0,0,2,1
2011,2695.42647,1,1,2,1,7,2,7,0,4,3,1,1,2,0,1,3,1,1,2,1,1
2011,3407.42454,2,2,2,2,6,4,4,1,3,2,3,1,2,0,1,4,2,0,0,2,3
2011,2971.95001,1,2,2,2,7,1,88,2,1,2,3,1,2,0,1,2,1,1,1,2,1
2011,2971.95001,1,2,2,2,7,1,88,2,1,2,3,1,2,0,1,2,1,0,0,2,1
2011,2971.95001,1,2,2,2,7,1,88,2,1,2,3,1,2,0,1,2,1,0,0,2,1
2011,2971.95001,1,2,2,2,7,1,88,2,1,2,3,1,2,0,1,2,1,0,0,2,1
2011,2971.95001,1,2,2,2,7,1,88,2,1,2,3,1,2,0,1,2,1,0,0,2,1
2011,2971.95001,1,2,2,2,7,1,88,2,1,2,3,1,2,0,1,2,1,0,0,2,1
2011,2971.95001,1,2,2,2,7,1,88,2,1,2,3,1,2,0,1,2,1,0,0,2,1
2011,4116.79882,1,1,2,1,5,4,2,1,4,2,3,1,1,2,1,3,1,0,0,2,2
2011,3312.70816,2,3,1,4,4,2,88,2,4,1,2,2,2,0,1,4,2,1,1,2,1
2011,3312.70816,2,3,1,4,4,2,88,2,4,1,2,2,2,0,1,4,2,0,0,2,1
2011,3312.70816,2,3,1,4,4,2,88,2,4,1,2,2,2,0,1,4,2,0,0,2,1
2011,4555.27798,2,2,2,2,5,1,5,1,4,2,3,1,2,0,1,4,2,0,0,2,1
2011,4574.00828,2,1,2,1,6,2,2,1,3,3,4,2,3,5,1,1,1,1,1,2,3
2011,4574.00828,2,1,2,1,6,2,2,1,3,3,2,2,1,3,1,3,1,0,0,2,1
2011,4574.00828,2,1,2,1,6,2,2,1,3,3,3,2,2,0,1,1,1,1,1,2,1
2011,5502.08325,1,1,2,1,6,2,2,1,3,3,2,2,2,0,1,2,1,0,0,2,2
2011,6856.94075,2,2,2,2,1,1,88,1,1,1,2,2,1,2,1,3,1,0,0,2,1
2011,3434.18526,1,1,1,4,2,1,2,5,4,1,4,1,2,0,1,2,1,0,0,2,4
2011,2782.3599,2,1,2,1,7,4,6,1,4,2,3,1,2,0,1,4,2,0,0,2,1
2011,2609.36665,2,1,2,1,5,1,3,1,4,2,4,2,1,1,1,1,1,1,2,2,2
2011,1945.90393,2,3,2,3,8,4,2,5,4,1,4,2,2,0,2,5,3,0,0,2,3
2011,2687.01521,1,1,1,4,8,2,3,5,4,1,5,2,2,0,2,5,3,0,0,2,1
2011,3415.00382,1,1,1,4,5,2,88,3,4,1,4,2,2,0,1,4,2,0,0,2,3
2011,4418.62531,1,1,1,4,6,1,88,4,4,1,3,2,2,0,1,4,2,0,0,2,1
2011,2918.9888,2,1,2,1,5,1,5,5,4,1,4,1,1,2,1,3,1,1,2,2,2
2011,3337.9146,1,3,2,3,6,2,6,1,3,2,4,1,2,0,1,4,2,0,0,2,1
2011,4576.10122,2,1,2,1,4,1,2,2,4,1,4,2,1,3,1,3,1,0,0,2,2
2011,4576.10122,2,1,2,1,4,1,2,2,4,1,4,2,1,3,1,3,1,0,0,2,2
2011,6696.68086,1,1,2,1,5,2,88,2,4,2,1,2,2,0,1,4,2,0,0,2,1
2011,72492.3519,1,1,2,1,6,4,7,1,4,2,1,2,2,0,1,4,2,0,0,2,3
2011,4233.1058,2,1,1,4,2,1,2,2,4,2,4,1,2,0,1,4,2,0,0,2,1
2011,4074.44831,1,1,2,1,6,1,6,5,4,1,4,1,1,1,1,2,1,0,0,2,3
2011,2496.20462,2,1,2,1,8,3,3,1,4,2,2,1,2,0,1,4,2,1,1,1,1
2011,3210.26215,1,2,2,2,6,1,88,4,4,1,4,1,1,2,1,3,1,0,0,1,3
2011,4442.86844,1,1,1,4,1,1,3,2,1,1,4,1,1,1,1,3,1,0,0,2,2
2011,2605.65082,2,1,2,1,7,1,1,5,4,1,3,1,2,0,1,2,1,0,0,2,1
2011,6485.37217,2,2,2,2,7,1,3,1,3,3,4,1,2,0,1,4,2,0,0,2,2
2011,2755.25263,2,1,1,4,6,1,88,5,4,1,3,2,2,0,1,4,2,0,0,2,3
2011,6154.92132,1,1,2,1,6,4,88,3,4,1,3,2,2,0,1,4,2,0,0,2,5
2011,3690.59823,1,1,2,1,3,1,1,5,4,1,4,2,2,0,1,4,2,0,0,2,2
2011,5081.0607,2,1,2,1,6,4,3,4,2,1,4,2,2,0,1,4,2,1,1,2,1
2011,5081.0607,2,1,2,1,6,4,3,4,2,1,4,2,2,0,1,4,2,1,1,2,1
2011,3662.62842,1,1,2,1,1,1,7,1,4,3,3,2,3,5,1,2,1,0,0,2,4
2011,3481.59917,1,1,2,1,2,1,7,0,4,2,5,2,2,0,1,4,2,0,0,2,4
2011,3839.11962,2,1,2,1,4,1,1,4,2,1,4,2,2,0,1,1,1,1,1,2,3
2011,3959.84499,1,1,2,1,1,1,6,2,3,2,3,2,2,0,1,4,2,0,0,2,4
2011,3959.84499,1,1,2,1,1,1,6,2,3,2,3,2,2,0,1,4,2,0,0,2,4
2011,3015.23372,1,1,1,4,7,2,7,0,4,2,4,1,2,0,1,4,2,0,0,2,5
2011,3421.35312,2,1,2,1,3,1,3,1,4,2,3,2,2,0,1,1,1,0,0,2,2
2011,4066.06202,2,1,2,1,4,1,88,1,2,1,4,2,3,5,1,4,2,0,0,2,1
2011,2980.98622,2,1,2,1,4,2,3,1,4,3,1,1,2,0,1,4,2,0,0,1,1
2011,2980.98622,2,1,2,1,4,2,3,1,4,3,3,1,2,0,1,4,2,0,0,2,1
2011,2965.9398,2,2,2,2,4,1,1,4,2,1,2,1,2,0,1,4,2,0,0,2,1
2011,2965.9398,2,2,2,2,4,1,1,4,2,1,2,2,2,0,1,4,2,0,0,2,1
2011,2965.9398,2,2,2,2,4,1,1,4,2,1,2,2,2,0,1,4,2,0,0,2,1
2011,2359.08092,2,1,2,1,8,3,3,1,4,3,6,1,3,5,2,5,3,0,0,2,3
2011,3239.19333,2,1,1,4,1,1,88,1,2,1,4,1,2,0,1,4,2,0,0,2,4
2011,7150.01287,2,3,2,3,5,1,6,1,4,3,3,2,2,0,1,4,2,0,0,2,5
2011,3748.1238,2,1,1,4,5,2,5,1,4,2,2,1,2,0,1,4,2,1,1,2,3
2011,2495.13658,2,1,2,1,6,2,88,0,3,2,4,1,2,0,1,1,1,1,2,1,2
2011,2564.08523,2,1,2,1,7,4,88,1,4,3,1,8,2,0,1,4,2,1,1,,3
2011,2564.08523,2,1,2,1,7,4,88,1,4,3,1,8,2,0,1,4,2,1,1,,1
2011,5592.08614,2,2,1,4,5,5,7,1,3,1,1,2,2,0,1,4,2,0,0,2,1
2011,2611.45751,1,1,2,1,7,1,1,1,4,3,3,1,2,0,1,4,2,0,0,2,1
2011,2611.45751,1,1,2,1,7,1,1,1,4,3,1,2,2,0,1,4,2,0,0,2,3
2011,2928.16524,1,1,2,1,5,2,5,1,4,2,1,1,2,0,1,4,2,0,0,2,1
2011,2928.26495,1,1,2,1,5,2,5,1,2,3,4,1,2,0,1,4,2,0,0,2,5
2011,2398.03291,2,1,2,1,5,2,5,1,2,3,4,1,2,0,1,4,2,1,1,2,5
2011,2871.32841,2,1,2,1,2,1,5,0,2,2,3,2,2,0,1,4,2,0,0,2,4
2011,2871.32841,2,1,2,1,2,1,5,0,2,2,3,2,2,0,1,2,1,0,0,2,4
2011,3887.93254,1,1,2,1,5,2,5,1,3,2,2,2,2,0,1,4,2,0,0,2,1
2011,3887.93254,1,1,2,1,5,2,5,1,3,2,2,1,1,1,1,3,1,0,0,2,1
2011,3467.90903,1,2,2,2,7,4,88,4,3,1,6,1,1,4,1,3,1,0,0,,3
2011,2250.35405,1,1,2,1,8,2,7,1,1,1,4,2,2,0,1,4,2,0,0,2,3
2011,2778.38323,1,1,2,1,7,4,4,0,3,3,5,2,2,0,1,4,2,0,0,2,5
2011,2488.13925,2,2,2,2,4,1,2,2,3,1,4,3,1,1,1,3,1,0,0,2,3
2011,5628.67279,1,1,2,1,4,1,88,0,1,2,4,1,2,0,1,4,2,1,1,2,3
2011,2702.65355,2,1,2,1,6,4,6,1,2,2,4,1,3,5,2,5,3,0,0,2,3
2011,2303.49212,2,1,2,1,8,3,5,1,2,2,2,1,2,0,1,4,2,1,2,2,2
2011,3182.11203,2,1,2,1,5,1,88,0,2,3,3,1,2,0,1,1,1,1,1,2,1
2011,3182.11203,2,1,2,1,5,1,88,0,2,3,3,1,2,0,1,1,1,1,1,2,1
2011,35059.8117,1,1,2,1,1,1,88,1,2,2,3,2,2,0,1,4,2,1,1,2,4
2011,2758.46855,2,1,2,1,5,1,1,1,3,2,1,2,2,0,1,4,2,0,0,2,1
2011,2749.9334,2,1,2,1,6,2,7,1,3,2,5,2,2,0,1,4,2,0,0,2,1
2011,2232.62804,1,1,2,1,7,2,2,0,2,3,4,1,3,5,1,4,2,0,0,2,1
2011,2528.03758,2,1,2,1,7,2,7,0,2,2,3,2,2,0,1,4,2,0,0,2,4
2011,3430.35944,1,1,2,1,5,1,3,1,2,2,4,2,1,2,1,3,1,0,0,2,5
2011,34611.93606,1,1,2,1,5,2,7,0,1,2,3,2,2,0,1,4,2,0,0,2,5
2011,2887.97542,1,1,2,1,7,4,4,0,1,2,3,1,2,0,1,4,2,1,1,2,1
